0	0	ZINC000657934399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65.05000305175781
0	0	ZINC000263644082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-64.51000213623047
0	0	ZINC000609803478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63.52999877929688
0	0	ZINC001460371878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63.29999923706055
0	0	ZINC000287581634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63.22999954223633
0	0	ZINC000247001079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-63.060001373291016
0	0	ZINC000676461131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62.77999877929688
0	0	ZINC000617924178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62.66999816894531
0	0	ZINC000668631550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62.66999816894531
0	0	ZINC000421699823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62.45000076293945
0	0	ZINC000595790972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62.43999862670898
0	0	ZINC000684607185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62.400001525878906
0	0	ZINC000656499190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62.150001525878906
0	0	ZINC000512182007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62.09000015258789
0	0	ZINC000430847713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.93000030517578
0	0	ZINC000248917461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.68999862670898
0	0	ZINC001474404955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.560001373291016
0	0	ZINC000421701270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.459999084472656
0	0	ZINC001206651458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.459999084472656
0	0	ZINC000766031584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.43999862670898
0	0	ZINC000518003593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.41999816894531
0	0	ZINC000605902355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.38999938964844
0	0	ZINC000347007006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.380001068115234
0	0	ZINC000683721842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.31999969482422
0	0	ZINC001362573982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.31999969482422
0	0	ZINC000849049798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.209999084472656
0	0	ZINC000440321606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.119998931884766
0	0	ZINC000426471156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.11000061035156
0	0	ZINC000429522320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.11000061035156
0	0	ZINC000451319844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.11000061035156
0	0	ZINC000878084395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.06999969482422
0	0	ZINC000076836015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-61.04999923706055
0	0	ZINC000662335416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.95000076293945
0	0	ZINC000421710394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.93000030517578
0	0	ZINC000508475661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.93000030517578
0	0	ZINC000577603040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.88999938964844
0	0	ZINC000192043753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.880001068115234
0	0	ZINC000421710406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.84999847412109
0	0	ZINC000421295130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.83000183105469
0	0	ZINC000464767692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.810001373291016
0	0	ZINC000571080072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-60.04999923706055
0	0	ZINC000508455082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.72999954223633
0	0	ZINC000550423124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.68999862670898
0	0	ZINC000858362097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.68000030517578
0	0	ZINC000672564445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.65999984741211
0	0	ZINC000819225653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.650001525878906
0	0	ZINC000516964180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.59000015258789
0	0	ZINC000468894194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.58000183105469
0	0	ZINC000301801549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.56999969482422
0	0	ZINC000878406056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.56999969482422
0	0	ZINC000188287346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.560001373291016
0	0	ZINC000542825037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.560001373291016
0	0	ZINC000894427229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59.54999923706055
