#AUC	70.80	LogAUC	7.26
0.0000	0.0000
0.0000	0.8403
0.1000	0.8403
0.2331	0.8403
0.4662	0.8403
0.6993	0.8403
0.9324	0.8403
1.1655	0.8403
1.3986	0.8403
1.6317	0.8403
1.8648	0.8403
2.0979	0.8403
2.3310	0.8403
2.5641	0.8403
2.7972	0.8403
3.0303	0.8403
3.2634	0.8403
3.2634	1.6807
3.2634	2.5210
3.4965	2.5210
3.7296	2.5210
3.9627	2.5210
4.1958	2.5210
4.4289	2.5210
4.6620	2.5210
4.8951	2.5210
4.8951	3.3613
5.1282	3.3613
5.3613	3.3613
5.5944	3.3613
5.8275	3.3613
6.0606	3.3613
6.2937	3.3613
6.5268	3.3613
6.7599	3.3613
6.7599	4.2017
6.7599	5.0420
6.9930	5.0420
7.2261	5.0420
7.2261	5.8824
7.2261	6.7227
7.2261	7.5630
7.2261	8.4034
7.2261	9.2437
7.2261	10.0840
7.4592	10.0840
7.4592	10.9244
7.4592	11.7647
7.6923	11.7647
7.9254	11.7647
8.1585	11.7647
8.3916	11.7647
8.6247	11.7647
8.8578	11.7647
9.0909	11.7647
9.3240	11.7647
9.5571	11.7647
9.7902	11.7647
9.7902	12.6050
10.0233	12.6050
10.0233	13.4454
10.2564	13.4454
10.2564	14.2857
10.4895	14.2857
10.7226	14.2857
10.7226	15.1261
10.9557	15.1261
10.9557	15.9664
11.1888	15.9664
11.1888	16.8067
11.1888	17.6471
11.4219	17.6471
11.4219	18.4874
11.4219	19.3277
11.6550	19.3277
11.6550	20.1681
11.6550	21.0084
11.6550	21.8487
11.8881	21.8487
12.1212	21.8487
12.3543	21.8487
12.5874	21.8487
12.8205	21.8487
13.0536	21.8487
13.0536	22.6891
13.0536	23.5294
13.2867	23.5294
13.2867	24.3697
13.5198	24.3697
13.7529	24.3697
13.9860	24.3697
13.9860	25.2101
13.9860	26.0504
14.2191	26.0504
14.4522	26.0504
14.6853	26.0504
14.6853	26.8908
14.6853	27.7311
14.9184	27.7311
15.1515	27.7311
15.1515	28.5714
15.3846	28.5714
15.6177	28.5714
15.8508	28.5714
16.0839	28.5714
16.3170	28.5714
16.3170	29.4118
16.3170	30.2521
16.5501	30.2521
16.7832	30.2521
16.7832	31.0924
17.0163	31.0924
17.0163	31.9328
17.2494	31.9328
17.4825	31.9328
17.7156	31.9328
17.9487	31.9328
18.1818	31.9328
18.1818	32.7731
18.1818	33.6134
18.1818	34.4538
18.1818	35.2941
18.1818	36.1345
18.1818	36.9748
18.1818	37.8151
18.1818	38.6555
18.4149	38.6555
18.4149	39.4958
18.6480	39.4958
18.8811	39.4958
19.1142	39.4958
19.3473	39.4958
19.5804	39.4958
19.8135	39.4958
19.8135	40.3361
19.8135	41.1765
20.0466	41.1765
20.2797	41.1765
20.5128	41.1765
20.7459	41.1765
20.9790	41.1765
21.2121	41.1765
21.4452	41.1765
21.6783	41.1765
21.9114	41.1765
21.9114	42.0168
21.9114	42.8571
21.9114	43.6975
21.9114	44.5378
22.1445	44.5378
22.1445	45.3782
22.1445	46.2185
22.1445	47.0588
22.3776	47.0588
22.3776	47.8992
22.6107	47.8992
22.8438	47.8992
23.0769	47.8992
23.3100	47.8992
23.3100	48.7395
23.5431	48.7395
23.7762	48.7395
23.7762	49.5798
24.0093	49.5798
24.2424	49.5798
24.4755	49.5798
24.4755	50.4202
24.7086	50.4202
24.9417	50.4202
24.9417	51.2605
25.1748	51.2605
25.4079	51.2605
25.6410	51.2605
25.6410	52.1008
25.8741	52.1008
25.8741	52.9412
26.1072	52.9412
26.3403	52.9412
26.5734	52.9412
26.8065	52.9412
26.8065	53.7815
27.0396	53.7815
27.2727	53.7815
27.5058	53.7815
27.7389	53.7815
27.9720	53.7815
28.2051	53.7815
28.2051	54.6218
28.4382	54.6218
28.6713	54.6218
28.9044	54.6218
28.9044	55.4622
29.1375	55.4622
29.1375	56.3025
29.3706	56.3025
29.3706	57.1429
29.6037	57.1429
29.8368	57.1429
29.8368	57.9832
29.8368	58.8235
29.8368	59.6639
30.0699	59.6639
30.3030	59.6639
30.5361	59.6639
30.7692	59.6639
31.0023	59.6639
31.0023	60.5042
31.2354	60.5042
31.4685	60.5042
31.7016	60.5042
31.7016	61.3445
31.7016	62.1849
31.7016	63.0252
31.9347	63.0252
32.1678	63.0252
32.4009	63.0252
32.6340	63.0252
32.6340	63.8655
32.6340	64.7059
32.8671	64.7059
33.1002	64.7059
33.1002	65.5462
33.1002	66.3866
33.3333	66.3866
33.5664	66.3866
33.7995	66.3866
34.0326	66.3866
34.2657	66.3866
34.4988	66.3866
34.4988	67.2269
34.4988	68.0672
34.4988	68.9076
34.7319	68.9076
34.9650	68.9076
34.9650	69.7479
35.1981	69.7479
35.4312	69.7479
35.6643	69.7479
35.8974	69.7479
36.1305	69.7479
36.3636	69.7479
36.5967	69.7479
36.8298	69.7479
36.8298	70.5882
37.0629	70.5882
37.2960	70.5882
37.2960	71.4286
37.5291	71.4286
37.5291	72.2689
37.7622	72.2689
37.9953	72.2689
38.2284	72.2689
38.4615	72.2689
38.6946	72.2689
38.6946	73.1092
38.9277	73.1092
38.9277	73.9496
38.9277	74.7899
39.1608	74.7899
39.3939	74.7899
39.3939	75.6303
39.6270	75.6303
39.8601	75.6303
40.0932	75.6303
40.3263	75.6303
40.5594	75.6303
40.7925	75.6303
41.0256	75.6303
41.2587	75.6303
41.4918	75.6303
41.7249	75.6303
41.9580	75.6303
41.9580	76.4706
42.1911	76.4706
42.4242	76.4706
42.6573	76.4706
42.8904	76.4706
43.1235	76.4706
43.3566	76.4706
43.3566	77.3109
43.5897	77.3109
43.5897	78.1513
43.8228	78.1513
43.8228	78.9916
43.8228	79.8319
43.8228	80.6723
44.0559	80.6723
44.2890	80.6723
44.5221	80.6723
44.7552	80.6723
44.9883	80.6723
45.2214	80.6723
45.4545	80.6723
45.4545	81.5126
45.6876	81.5126
45.6876	82.3529
45.6876	83.1933
45.9207	83.1933
46.1538	83.1933
46.3869	83.1933
46.3869	84.0336
46.6200	84.0336
46.8531	84.0336
47.0862	84.0336
47.3193	84.0336
47.5524	84.0336
47.7855	84.0336
48.0186	84.0336
48.2517	84.0336
48.4848	84.0336
48.7179	84.0336
48.9510	84.0336
49.1841	84.0336
49.4172	84.0336
49.6503	84.0336
49.8834	84.0336
49.8834	84.8739
50.1166	84.8739
50.3497	84.8739
50.5828	84.8739
50.8159	84.8739
51.0490	84.8739
51.0490	85.7143
51.2821	85.7143
51.5152	85.7143
51.7483	85.7143
51.7483	86.5546
51.9814	86.5546
52.2145	86.5546
52.4476	86.5546
52.6807	86.5546
52.9138	86.5546
53.1469	86.5546
53.1469	87.3950
53.3800	87.3950
53.6131	87.3950
53.6131	88.2353
53.8462	88.2353
54.0793	88.2353
54.3124	88.2353
54.5455	88.2353
54.7786	88.2353
55.0117	88.2353
55.2448	88.2353
55.4779	88.2353
55.7110	88.2353
55.9441	88.2353
56.1772	88.2353
56.4103	88.2353
56.6434	88.2353
56.6434	89.0756
56.6434	89.9160
56.8765	89.9160
57.1096	89.9160
57.1096	90.7563
57.3427	90.7563
57.5758	90.7563
57.8089	90.7563
58.0420	90.7563
58.2751	90.7563
58.5082	90.7563
58.5082	91.5966
58.7413	91.5966
58.9744	91.5966
59.2075	91.5966
59.4406	91.5966
59.4406	92.4370
59.6737	92.4370
59.9068	92.4370
60.1399	92.4370
60.3730	92.4370
60.6061	92.4370
60.8392	92.4370
61.0723	92.4370
61.0723	93.2773
61.3054	93.2773
61.3054	94.1176
61.5385	94.1176
61.7716	94.1176
62.0047	94.1176
62.2378	94.1176
62.4709	94.1176
62.7040	94.1176
62.9371	94.1176
63.1702	94.1176
63.4033	94.1176
63.6364	94.1176
63.6364	94.9580
63.8695	94.9580
64.1026	94.9580
64.3357	94.9580
64.5688	94.9580
64.8019	94.9580
65.0350	94.9580
65.2681	94.9580
65.5012	94.9580
65.7343	94.9580
65.9674	94.9580
66.2005	94.9580
66.2005	95.7983
66.4336	95.7983
66.6667	95.7983
66.8998	95.7983
67.1329	95.7983
67.3660	95.7983
67.5991	95.7983
67.8322	95.7983
68.0653	95.7983
68.2984	95.7983
68.5315	95.7983
68.7646	95.7983
68.9977	95.7983
69.2308	95.7983
69.4639	95.7983
69.6970	95.7983
69.9301	95.7983
70.1632	95.7983
70.3963	95.7983
70.6294	95.7983
70.8625	95.7983
71.0956	95.7983
71.3287	95.7983
71.5618	95.7983
71.7949	95.7983
72.0280	95.7983
72.2611	95.7983
72.4942	95.7983
72.7273	95.7983
72.9604	95.7983
73.1935	95.7983
73.4266	95.7983
73.6597	95.7983
73.8928	95.7983
74.1259	95.7983
74.3590	95.7983
74.5921	95.7983
74.8252	95.7983
74.8252	96.6387
75.0583	96.6387
75.0583	97.4790
75.2914	97.4790
75.5245	97.4790
75.7576	97.4790
75.9907	97.4790
76.2238	97.4790
76.4569	97.4790
76.6900	97.4790
76.9231	97.4790
77.1562	97.4790
77.3893	97.4790
77.6224	97.4790
77.8555	97.4790
