#AUC	77.28	LogAUC	11.14
0.0000	0.0000
0.0000	0.7519
0.1000	0.7519
0.2681	0.7519
0.2681	1.5038
0.2681	2.2556
0.5362	2.2556
0.8043	2.2556
1.0724	2.2556
1.3405	2.2556
1.6086	2.2556
1.8767	2.2556
2.1448	2.2556
2.1448	3.0075
2.4129	3.0075
2.4129	3.7594
2.6810	3.7594
2.9491	3.7594
3.2172	3.7594
3.4853	3.7594
3.7534	3.7594
4.0214	3.7594
4.2895	3.7594
4.2895	4.5113
4.5576	4.5113
4.8257	4.5113
5.0938	4.5113
5.0938	5.2632
5.0938	6.0150
5.0938	6.7669
5.3619	6.7669
5.6300	6.7669
5.6300	7.5188
5.8981	7.5188
6.1662	7.5188
6.4343	7.5188
6.4343	8.2707
6.7024	8.2707
6.9705	8.2707
7.2386	8.2707
7.5067	8.2707
7.7748	8.2707
8.0429	8.2707
8.3110	8.2707
8.3110	9.0226
8.5791	9.0226
8.8472	9.0226
8.8472	9.7744
9.1153	9.7744
9.1153	10.5263
9.1153	11.2782
9.1153	12.0301
9.1153	12.7820
9.3834	12.7820
9.3834	13.5338
9.6515	13.5338
9.9196	13.5338
9.9196	14.2857
10.1877	14.2857
10.4558	14.2857
10.7239	14.2857
10.7239	15.0376
10.9920	15.0376
11.2601	15.0376
11.5282	15.0376
11.7962	15.0376
11.7962	15.7895
12.0643	15.7895
12.0643	16.5414
12.0643	17.2932
12.0643	18.0451
12.0643	18.7970
12.0643	19.5489
12.0643	20.3008
12.0643	21.0526
12.0643	21.8045
12.0643	22.5564
12.0643	23.3083
12.0643	24.0602
12.0643	24.8120
12.0643	25.5639
12.3324	25.5639
12.3324	26.3158
12.6005	26.3158
12.6005	27.0677
12.6005	27.8195
12.6005	28.5714
12.8686	28.5714
12.8686	29.3233
12.8686	30.0752
12.8686	30.8271
12.8686	31.5789
13.1367	31.5789
13.4048	31.5789
13.6729	31.5789
13.9410	31.5789
13.9410	32.3308
13.9410	33.0827
13.9410	33.8346
13.9410	34.5865
13.9410	35.3383
13.9410	36.0902
14.2091	36.0902
14.2091	36.8421
14.2091	37.5940
14.4772	37.5940
14.7453	37.5940
15.0134	37.5940
15.0134	38.3459
15.0134	39.0977
15.0134	39.8496
15.0134	40.6015
15.2815	40.6015
15.2815	41.3534
15.5496	41.3534
15.5496	42.1053
15.8177	42.1053
15.8177	42.8571
15.8177	43.6090
15.8177	44.3609
15.8177	45.1128
15.8177	45.8647
16.0858	45.8647
16.0858	46.6165
16.3539	46.6165
16.3539	47.3684
16.6220	47.3684
16.6220	48.1203
16.8901	48.1203
16.8901	48.8722
16.8901	49.6241
16.8901	50.3759
17.1582	50.3759
17.1582	51.1278
17.1582	51.8797
17.4263	51.8797
17.6944	51.8797
17.9625	51.8797
18.2306	51.8797
18.2306	52.6316
18.2306	53.3835
18.4987	53.3835
18.4987	54.1353
18.7668	54.1353
18.7668	54.8872
18.7668	55.6391
19.0349	55.6391
19.0349	56.3910
19.0349	57.1429
19.0349	57.8947
19.0349	58.6466
19.3029	58.6466
19.5710	58.6466
19.8391	58.6466
20.1072	58.6466
20.3753	58.6466
20.3753	59.3985
20.6434	59.3985
20.9115	59.3985
21.1796	59.3985
21.4477	59.3985
21.7158	59.3985
21.9839	59.3985
22.2520	59.3985
22.5201	59.3985
22.7882	59.3985
22.7882	60.1504
23.0563	60.1504
23.0563	60.9023
23.3244	60.9023
23.3244	61.6541
23.3244	62.4060
23.3244	63.1579
23.5925	63.1579
23.5925	63.9098
23.8606	63.9098
24.1287	63.9098
24.1287	64.6617
24.1287	65.4135
24.1287	66.1654
24.1287	66.9173
24.3968	66.9173
24.6649	66.9173
24.9330	66.9173
24.9330	67.6692
25.2011	67.6692
25.2011	68.4211
25.4692	68.4211
25.7373	68.4211
26.0054	68.4211
26.0054	69.1729
26.2735	69.1729
26.5416	69.1729
26.8097	69.1729
26.8097	69.9248
27.0777	69.9248
27.0777	70.6767
27.0777	71.4286
27.0777	72.1805
27.3458	72.1805
27.6139	72.1805
27.6139	72.9323
27.8820	72.9323
28.1501	72.9323
28.4182	72.9323
