0	0	ZINC000191583186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75.5
0	0	ZINC000159533726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73.66999816894531
0	0	ZINC000151228439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73.47000122070312
0	0	ZINC000291023493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72.94999694824219
0	0	ZINC000593577820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72.5
0	0	ZINC000642686331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72.22000122070312
0	0	ZINC000378200657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-72.20999908447266
0	0	ZINC000293604393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71.69999694824219
0	0	ZINC000365834982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71.66000366210938
0	0	ZINC000640099740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71.55000305175781
0	0	ZINC000495211316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71.4800033569336
0	0	ZINC000367970677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71.47000122070312
0	0	ZINC000155613934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71.45999908447266
0	0	ZINC000488230856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71.18000030517578
0	0	ZINC000067715288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71.05999755859375
0	0	ZINC000613759362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.91999816894531
0	0	ZINC000480496068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.8499984741211
0	0	ZINC000352657646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.79000091552734
0	0	ZINC000475202287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.7300033569336
0	0	ZINC000302699560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.7300033569336
0	0	ZINC000521570499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.54000091552734
0	0	ZINC000080960073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.4800033569336
